player_1_score,player_2_score,player_1_moves,player_2_moves,total_moves,n_start_marbles,n_cups,player_1_result,player_2_result,first_move,player_one_strategy,player_two_strategy,game_run_time,depth
25,23,61,51,112,4,6,win,lose,1,min_max,max_score,0.006360292434692383,0.0
15,33,35,71,106,4,6,lose,win,4,min_max,max_score,0.07682538032531738,0.0
18,30,42,63,105,4,6,lose,win,1,min_max,max_score,0.02189779281616211,0.0
21,27,62,70,132,4,6,lose,win,2,min_max,max_score,0.006414175033569336,0.0
24,24,66,59,125,4,6,draw,draw,1,min_max,max_score,0.005487918853759766,0.0
18,30,43,67,110,4,6,lose,win,2,min_max,max_score,0.0065615177154541016,0.0
14,34,32,69,101,4,6,lose,win,2,min_max,max_score,0.0161440372467041,0.0
17,31,28,60,88,4,6,lose,win,5,min_max,max_score,0.011345624923706055,0.0
15,33,37,65,102,4,6,lose,win,4,min_max,max_score,0.07838892936706543,0.0
13,35,32,73,105,4,6,lose,win,1,min_max,max_score,0.07773756980895996,0.0
13,35,32,68,100,4,6,lose,win,3,min_max,max_score,0.06015205383300781,0.0
20,28,42,45,87,4,6,lose,win,1,min_max,max_score,0.011858463287353516,0.0
14,34,31,64,95,4,6,lose,win,3,min_max,max_score,0.05965685844421387,0.0
19,29,26,57,83,4,6,lose,win,3,min_max,max_score,0.015448570251464844,0.0
14,34,32,71,103,4,6,lose,win,6,min_max,max_score,0.022967815399169922,0.0
16,32,31,58,89,4,6,lose,win,4,min_max,max_score,0.07831835746765137,0.0
13,35,34,80,114,4,6,lose,win,1,min_max,max_score,0.03219962120056152,0.0
19,29,48,67,115,4,6,lose,win,5,min_max,max_score,0.0070912837982177734,0.0
22,26,53,58,111,4,6,lose,win,3,min_max,max_score,0.007252931594848633,0.0
21,27,41,45,86,4,6,lose,win,5,min_max,max_score,0.02485036849975586,0.0
24,24,58,47,105,4,6,draw,draw,5,min_max,max_score,0.006316184997558594,0.0
23,25,51,56,107,4,6,lose,win,5,min_max,max_score,0.00837564468383789,0.0
9,39,24,82,106,4,6,lose,win,6,min_max,max_score,0.025933027267456055,0.0
14,34,31,59,90,4,6,lose,win,5,min_max,max_score,0.018208742141723633,0.0
